lep_pt	AK8_pt	H_t	AK4_pt	t32	Msd	genWeights	sumWeight	N_exp
123.89966	452.0	137.1875	75.4375	0.33374262	196.625	2.8689086	24959.504	29118
52.362484	292.5	52.375	52.375	0.71304345	122.5625	2.8689086	24959.504	29118
73.931595	359.0	130.625	130.625	0.71060383	152.75	-2.8689086	24959.504	29118
94.6637	363.5	94.0	94.0	0.7489906	83.9375	2.8689086	24959.504	29118
32.367455	256.5	159.375	111.375	0.85014135	84.0625	2.8689086	24959.504	29118
55.323505	344.25	44.96875	44.96875	0.77572346	126.75	-2.8689086	24959.504	29118
33.330723	660.5	237.84375	144.125	0.6008621	149.375	-2.8689086	24959.504	29118
154.7291	349.25	173.28125	118.375	0.67064315	105.875	-2.8689086	24959.504	29118
102.77282	304.5	89.375	89.375	0.6312233	96.0625	2.8689086	24959.504	29118
182.69455	332.0	300.09375	140.5	0.5373341	143.375	2.8689086	24959.504	29118
107.817024	418.5	45.65625	45.65625	0.59414023	167.0	-2.8689086	24959.504	29118
98.93351	453.0	82.5	82.5	0.4470921	147.125	2.8689086	24959.504	29118
82.98608	398.75	92.4375	92.4375	0.44976714	150.25	-2.8689086	24959.504	29118
68.66016	458.5	109.03125	57.40625	0.2979122	186.5	2.8689086	24959.504	29118
146.05235	365.5	89.875	89.875	0.70759076	2.140625	-2.8689086	24959.504	29118
89.711205	392.75	193.9375	116.6875	0.6483871	156.0	-2.8689086	24959.504	29118
84.600006	236.125	121.3125	121.3125	0.6455026	115.0	2.8689086	24959.504	29118
48.934547	394.0	75.6875	75.6875	0.5461255	185.625	2.8689086	24959.504	29118
58.272667	371.5	319.4375	161.875	0.35221118	181.0	-2.8689086	24959.504	29118
138.18858	446.75	150.0	87.6875	0.5950372	146.625	2.8689086	24959.504	29118
31.309462	207.625	49.21875	49.21875	0.77275395	78.625	-2.8689086	24959.504	29118
130.4512	242.25	121.4375	87.6875	0.628692	120.875	2.8689086	24959.504	29118
93.172226	482.75	82.1875	82.1875	0.8901266	5.7695312	-2.8689086	24959.504	29118
30.495932	284.25	69.6875	69.6875	0.76964283	121.3125	2.8689086	24959.504	29118
30.683926	672.0	190.34375	139.5	0.30955938	184.0	-2.8689086	24959.504	29118
95.56651	376.75	25.984375	25.984375	0.84850496	95.9375	-2.8689086	24959.504	29118
23.937252	455.0	289.75	194.625	0.641129	219.625	2.8689086	24959.504	29118
48.85742	653.5	58.40625	58.40625	0.53643215	180.25	2.8689086	24959.504	29118
245.19208	314.75	252.5625	109.5625	0.57481647	138.75	-2.8689086	24959.504	29118
47.48053	375.5	99.984375	73.4375	0.40067467	141.375	2.8689086	24959.504	29118
55.489162	290.75	90.4375	90.4375	0.8283215	121.4375	2.8689086	24959.504	29118
